SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,15,003,Hawaii,Honolulu County,1,13,54091,26278,27813,7081,5960,324,173,56,52,13955,16513,1805,1918,3057,3197,9140,8236,414,252,343,310,16237,18948,3932,4170,25393,26836,6732,5616,308,162,36,32,13753,16277,1747,1856,2817,2893,8609,7664,383,227,276,232,15868,18484,3720,3923,885,977,349,344,16,11,20,20,202,236,58,62,240,304,531,572,31,25,67,78,369,464,212,247
050,15,003,Hawaii,Honolulu County,1,14,39927,19186,20741,5050,4205,164,95,46,31,10560,12647,1293,1380,2073,2383,6404,5847,221,142,169,196,12103,14405,2869,3177,18567,20019,4814,3925,161,84,26,16,10406,12465,1258,1332,1902,2197,6048,5433,210,120,122,154,11815,14089,2723,3009,619,722,236,280,3,11,20,15,154,182,35,48,171,186,356,414,11,22,47,42,288,316,146,168
050,15,003,Hawaii,Honolulu County,1,15,29000,13235,15765,3052,2878,98,53,19,23,7912,10301,850,995,1304,1515,3876,3870,135,77,107,107,8849,11418,1859,2183,12819,15262,2891,2678,94,49,10,13,7786,10162,816,966,1222,1394,3654,3583,129,70,83,82,8664,11192,1776,2074,416,503,161,200,4,4,9,10,126,139,34,29,82,121,222,287,6,7,24,25,185,226,83,109
050,15,003,Hawaii,Honolulu County,1,16,25223,10687,14536,2316,2256,75,47,14,12,6826,10344,612,722,844,1155,2861,3030,92,70,57,66,7428,11170,1258,1607,10383,14169,2170,2102,70,41,6,10,6753,10226,588,705,796,1085,2681,2821,84,62,44,47,7322,11005,1205,1559,304,367,146,154,5,6,8,2,73,118,24,17,48,70,180,209,8,8,13,19,106,165,53,48
050,15,003,Hawaii,Honolulu County,1,17,21980,8696,13284,1694,1983,50,31,3,10,6059,9856,339,503,551,901,2037,2538,65,49,37,62,6446,10492,748,1194,8522,12989,1606,1872,49,27,3,6,6016,9763,331,485,517,836,1926,2382,63,40,34,44,6379,10358,718,1139,174,295,88,111,1,4,0,4,43,93,8,18,34,65,111,156,2,9,3,18,67,134,30,55
050,15,003,Hawaii,Honolulu County,1,18,22360,8351,14009,1553,2340,36,29,10,7,6105,10494,215,428,432,711,1820,2767,49,43,42,45,6412,11007,525,969,8179,13779,1479,2250,29,28,5,3,6052,10421,207,415,407,662,1724,2645,40,38,33,31,6342,10902,504,929,172,230,74,90,7,1,5,4,53,73,8,13,25,49,96,122,9,5,9,14,70,105,21,40
050,15,003,Hawaii,Honolulu County,2,0,953206,477093,476113,114127,92051,12393,7805,1586,1279,196999,226056,46934,45741,105054,103181,190399,167187,19461,14167,10839,10422,282891,311088,118470,117051,437810,437964,101549,81041,11264,6817,934,783,191619,220333,43977,42906,88467,86084,165449,143516,16907,11764,7223,6825,263961,291266,103619,101983,39283,38149,12578,11010,1129,988,652,496,5380,5723,2957,2835,16587,17097,24950,23671,2554,2403,3616,3597,18930,19822,14851,15068
050,15,003,Hawaii,Honolulu County,2,1,61261,31571,29690,5738,5594,806,790,81,95,8329,7550,4157,3962,12460,11699,15305,14624,2063,1975,1222,1274,18989,17598,12614,11762,26624,25000,4593,4487,645,632,58,57,7867,7134,3747,3578,9714,9112,12080,11538,1595,1495,723,746,16160,14972,10096,9488,4947,4690,1145,1107,161,158,23,38,462,416,410,384,2746,2587,3225,3086,468,480,499,528,2829,2626,2518,2274
050,15,003,Hawaii,Honolulu County,2,2,57818,29666,28152,4465,4267,663,658,73,68,8921,8693,3941,3679,11603,10787,13174,12336,1771,1668,1092,1073,18896,18022,11805,11042,25481,24274,3573,3458,541,548,40,45,8513,8315,3626,3370,9188,8538,10437,9873,1394,1322,637,637,16455,15694,9655,9047,4185,3878,892,809,122,110,33,23,408,378,315,309,2415,2249,2737,2463,377,346,455,436,2441,2328,2150,1995
050,15,003,Hawaii,Honolulu County,2,3,56146,28771,27375,3733,3568,613,577,68,61,9814,9382,3912,3521,10631,10266,11706,11223,1504,1512,1007,1014,18957,18168,11054,10373,25196,24014,3064,2905,535,499,46,31,9353,9012,3611,3243,8587,8324,9509,9091,1244,1249,626,627,16760,16155,9213,8678,3575,3361,669,663,78,78,22,30,461,370,301,278,2044,1942,2197,2132,260,263,381,387,2197,2013,1841,1695
050,15,003,Hawaii,Honolulu County,2,4,60343,31145,29198,4649,4201,720,575,92,69,11246,10236,3983,3915,10455,10202,12427,11768,1482,1292,931,943,20120,18909,11175,10979,27731,25735,3936,3467,644,515,52,44,10851,9823,3685,3621,8563,8265,10310,9583,1252,1072,581,574,18139,16861,9464,9257,3414,3463,713,734,76,60,40,25,395,413,298,294,1892,1937,2117,2185,230,220,350,369,1981,2048,1711,1722
050,15,003,Hawaii,Honolulu County,2,5,73203,40399,32804,14261,8825,1784,863,260,129,10947,10785,4130,3824,9017,8378,20940,15016,2421,1412,1111,915,18302,17753,10063,9417,36101,29148,12343,7554,1614,727,174,89,10575,10346,3851,3561,7544,6871,17929,12606,2124,1163,735,598,16766,16069,8749,8052,4298,3656,1918,1271,170,136,86,40,372,439,279,263,1473,1507,3011,2410,297,249,376,317,1536,1684,1314,1365
050,15,003,Hawaii,Honolulu County,2,6,71667,37812,33855,12252,9136,1577,968,195,153,11393,11816,3943,3752,8452,8030,18444,15001,2162,1477,994,890,18215,18530,9519,9195,34140,30380,10803,7945,1423,827,111,112,10998,11365,3699,3510,7106,6621,16006,12786,1905,1229,644,601,16720,16931,8349,7951,3672,3475,1449,1191,154,141,84,41,395,451,244,242,1346,1409,2438,2215,257,248,350,289,1495,1599,1170,1244
050,15,003,Hawaii,Honolulu County,2,7,62779,32099,30680,9056,7019,1290,782,155,136,11107,12692,3414,3207,7077,6844,14237,11994,1738,1147,821,782,16796,18255,8075,7918,29055,27839,7920,6036,1182,691,86,73,10696,12312,3182,3004,5989,5723,12284,10195,1536,972,563,511,15553,16986,7115,6924,3044,2841,1136,983,108,91,69,63,411,380,232,203,1088,1121,1953,1799,202,175,258,271,1243,1269,960,994
050,15,003,Hawaii,Honolulu County,2,8,61956,31395,30561,8059,5779,1181,662,148,93,12404,14797,3248,2988,6355,6242,12613,10324,1502,933,733,642,17550,19928,7476,7228,28895,28037,7092,4981,1109,601,75,54,12043,14341,3070,2802,5506,5258,11037,8815,1374,812,500,425,16517,18673,6720,6370,2500,2524,967,798,72,61,73,39,361,456,178,186,849,984,1576,1509,128,121,233,217,1033,1255,756,858
050,15,003,Hawaii,Honolulu County,2,9,63341,31967,31374,7664,5595,1036,542,109,84,14017,16197,3064,2917,6077,6039,11956,9973,1312,745,618,592,18865,21058,7195,7172,29822,29239,6899,4935,972,503,65,46,13593,15777,2888,2774,5405,5204,10689,8699,1204,662,446,407,17910,19968,6599,6451,2145,2135,765,660,64,39,44,38,424,420,176,143,672,835,1267,1274,108,83,172,185,955,1090,596,721
050,15,003,Hawaii,Honolulu County,2,10,66376,33622,32754,8153,5928,847,402,100,102,15625,17611,3136,3010,5761,5701,12090,9842,1032,569,595,540,20146,22168,7239,7205,31612,30727,7410,5305,812,366,52,54,15221,17155,2983,2859,5134,4988,10886,8713,972,504,424,370,19261,21155,6668,6540,2010,2027,743,623,35,36,48,48,404,456,153,151,627,713,1204,1129,60,65,171,170,885,1013,571,665
050,15,003,Hawaii,Honolulu County,2,11,65347,32528,32819,7863,6240,663,333,72,87,16327,18452,2696,2747,4907,4960,11198,9639,881,466,501,509,20103,22358,6051,6259,30881,31142,7227,5698,635,306,40,51,15982,18065,2576,2631,4421,4391,10212,8702,822,420,396,368,19399,21535,5635,5758,1647,1677,636,542,28,27,32,36,345,387,120,116,486,569,986,937,59,46,105,141,704,823,416,501
050,15,003,Hawaii,Honolulu County,2,12,60387,29685,30702,7488,6277,466,225,85,67,15452,17690,2196,2273,3998,4170,10171,9158,617,338,459,461,18477,20900,5013,5200,28409,29374,6997,5827,441,211,49,47,15161,17374,2112,2194,3649,3721,9428,8386,576,307,356,370,17931,20236,4710,4833,1276,1328,491,450,25,14,36,20,291,316,84,79,349,449,743,772,41,31,103,91,546,664,303,367
050,15,003,Hawaii,Honolulu County,2,13,54091,26278,27813,7081,5960,324,173,56,52,13955,16513,1805,1918,3057,3197,9140,8236,414,252,343,310,16237,18948,3932,4170,25393,26836,6732,5616,308,162,36,32,13753,16277,1747,1856,2817,2893,8609,7664,383,227,276,232,15868,18484,3720,3923,885,977,349,344,16,11,20,20,202,236,58,62,240,304,531,572,31,25,67,78,369,464,212,247
050,15,003,Hawaii,Honolulu County,2,14,39928,19186,20742,5050,4205,164,95,46,31,10560,12647,1293,1380,2073,2384,6404,5848,221,142,169,197,12103,14406,2869,3178,18567,20020,4814,3925,161,84,26,16,10406,12465,1258,1332,1902,2198,6048,5434,210,120,122,155,11815,14090,2723,3010,619,722,236,280,3,11,20,15,154,182,35,48,171,186,356,414,11,22,47,42,288,316,146,168
050,15,003,Hawaii,Honolulu County,2,15,29000,13235,15765,3052,2878,98,53,19,23,7912,10301,850,995,1304,1515,3876,3870,135,77,107,107,8849,11418,1859,2183,12819,15262,2891,2678,94,49,10,13,7786,10162,816,966,1222,1394,3654,3583,129,70,83,82,8664,11192,1776,2074,416,503,161,200,4,4,9,10,126,139,34,29,82,121,222,287,6,7,24,25,185,226,83,109
050,15,003,Hawaii,Honolulu County,2,16,25223,10687,14536,2316,2256,75,47,14,12,6826,10344,612,722,844,1155,2861,3030,92,70,57,66,7428,11170,1258,1607,10383,14169,2170,2102,70,41,6,10,6753,10226,588,705,796,1085,2681,2821,84,62,44,47,7322,11005,1205,1559,304,367,146,154,5,6,8,2,73,118,24,17,48,70,180,209,8,8,13,19,106,165,53,48
050,15,003,Hawaii,Honolulu County,2,17,21980,8696,13284,1694,1983,50,31,3,10,6059,9856,339,503,551,901,2037,2538,65,49,37,62,6446,10492,748,1194,8522,12989,1606,1872,49,27,3,6,6016,9763,331,485,517,836,1926,2382,63,40,34,44,6379,10358,718,1139,174,295,88,111,1,4,0,4,43,93,8,18,34,65,111,156,2,9,3,18,67,134,30,55
050,15,003,Hawaii,Honolulu County,2,18,22360,8351,14009,1553,2340,36,29,10,7,6105,10494,215,428,432,711,1820,2767,49,43,42,45,6412,11007,525,969,8179,13779,1479,2250,29,28,5,3,6052,10421,207,415,407,662,1724,2645,40,38,33,31,6342,10902,504,929,172,230,74,90,7,1,5,4,53,73,8,13,25,49,96,122,9,5,9,14,70,105,21,40
050,15,003,Hawaii,Honolulu County,3,0,956296,478989,477307,114748,92281,12564,7871,1629,1289,197209,226308,47163,45917,105676,103641,191835,168122,19556,14128,10700,10244,283606,311533,119070,117486,439040,438798,101877,81163,11419,6885,959,781,191773,220546,44156,43041,88856,86382,166358,144113,17130,11870,7530,7213,264328,291500,104100,102349,39949,38509,12871,11118,1145,986,670,508,5436,5762,3007,2876,16820,17259,25477,24009,2426,2258,3170,3031,19278,20033,14970,15137
050,15,003,Hawaii,Honolulu County,3,1,61626,31798,29828,5787,5673,820,803,98,102,8359,7558,4155,3929,12579,11763,15405,14706,1976,1880,1214,1186,19046,17571,12838,11997,26677,25001,4638,4546,656,651,61,59,7859,7111,3729,3530,9734,9104,12108,11545,1543,1453,759,743,16120,14882,10256,9648,5121,4827,1149,1127,164,152,37,43,500,447,426,399,2845,2659,3297,3161,433,427,455,443,2926,2689,2582,2349
050,15,003,Hawaii,Honolulu County,3,2,57751,29627,28124,4461,4252,674,661,72,69,8879,8656,3922,3694,11619,10792,13183,12319,1708,1616,1062,993,18784,17868,11879,11124,25420,24231,3566,3452,552,547,38,46,8467,8274,3602,3383,9195,8529,10455,9847,1377,1290,677,642,16329,15560,9733,9129,4207,3893,895,800,122,114,34,23,412,382,320,311,2424,2263,2728,2472,331,326,385,351,2455,2308,2146,1995
050,15,003,Hawaii,Honolulu County,3,3,56120,28782,27338,3722,3549,612,568,70,56,9806,9356,3940,3537,10632,10272,11755,11243,1444,1429,966,951,18865,18051,11161,10496,25173,23975,3044,2887,532,495,47,28,9348,8985,3630,3252,8572,8328,9510,9106,1202,1195,640,650,16669,16035,9319,8788,3609,3363,678,662,80,73,23,28,458,371,310,285,2060,1944,2245,2137,242,234,326,301,2196,2016,1842,1708
050,15,003,Hawaii,Honolulu County,3,4,60255,31174,29081,4802,4173,747,585,95,72,11128,10183,3939,3894,10463,10174,12643,11827,1513,1300,964,953,19913,18693,11025,10847,27701,25611,4047,3429,667,523,57,45,10727,9773,3642,3600,8561,8241,10462,9621,1291,1086,650,646,17917,16671,9352,9157,3473,3470,755,744,80,62,38,27,401,410,297,294,1902,1933,2181,2206,222,214,314,307,1996,2022,1673,1690
050,15,003,Hawaii,Honolulu County,3,5,74017,40850,33167,14329,8881,1821,884,265,134,11107,10891,4191,3860,9137,8517,21155,15184,2532,1459,1136,905,18429,17857,10138,9633,36443,29459,12348,7587,1648,752,175,90,10733,10453,3905,3597,7634,6980,18058,12742,2224,1216,801,633,16861,16141,8812,8262,4407,3708,1981,1294,173,132,90,44,374,438,286,263,1503,1537,3097,2442,308,243,335,272,1568,1716,1326,1371
050,15,003,Hawaii,Honolulu County,3,6,72259,38157,34102,12413,9263,1592,967,209,158,11458,11883,3987,3774,8498,8057,18625,15170,2177,1455,974,845,18327,18599,9641,9260,34374,30564,10882,8033,1435,823,119,112,11062,11430,3737,3528,7139,6638,16087,12886,1926,1219,665,595,16825,16979,8456,8022,3783,3538,1531,1230,157,144,90,46,396,453,250,246,1359,1419,2538,2284,251,236,309,250,1502,1620,1185,1238
050,15,003,Hawaii,Honolulu County,3,7,63304,32448,30856,9221,7079,1309,796,164,134,11158,12687,3438,3241,7158,6919,14461,12110,1758,1171,814,752,16934,18346,8193,8018,29310,27967,8025,6083,1201,701,92,71,10740,12301,3201,3033,6051,5778,12427,10283,1569,991,572,512,15636,17038,7206,7030,3138,2889,1196,996,108,95,72,63,418,386,237,208,1107,1141,2034,1827,189,180,242,240,1298,1308,987,988
050,15,003,Hawaii,Honolulu County,3,8,61695,31312,30383,8042,5761,1182,657,147,92,12323,14686,3260,2983,6358,6204,12630,10284,1505,929,708,631,17456,19792,7522,7225,28785,27857,7072,4957,1110,596,75,54,11960,14232,3077,2796,5491,5222,11024,8748,1378,818,503,447,16399,18533,6755,6367,2527,2526,970,804,72,61,72,38,363,454,183,187,867,982,1606,1536,127,111,205,184,1057,1259,767,858
050,15,003,Hawaii,Honolulu County,3,9,63391,31997,31394,7678,5581,1049,544,110,83,13971,16198,3081,2923,6108,6065,11992,9961,1350,782,599,588,18870,21101,7210,7163,29834,29244,6906,4917,985,503,64,46,13550,15778,2905,2774,5424,5226,10700,8678,1244,697,449,437,17901,19995,6609,6432,2163,2150,772,664,64,41,46,37,421,420,176,149,684,839,1292,1283,106,85,150,151,969,1106,601,731
050,15,003,Hawaii,Honolulu County,3,10,66133,33506,32627,8086,5885,852,404,98,103,15551,17534,3140,2991,5779,5710,12082,9852,1057,589,570,577,20131,22126,7228,7075,31502,30607,7340,5266,814,369,52,55,15150,17080,2987,2844,5159,4993,10878,8717,1001,526,425,417,19240,21098,6657,6423,2004,2020,746,619,38,35,46,48,401,454,153,147,620,717,1204,1135,56,63,145,160,891,1028,571,652
050,15,003,Hawaii,Honolulu County,3,11,65395,32586,32809,7864,6178,671,336,72,89,16310,18437,2726,2775,4943,4994,11236,9653,881,469,493,540,20221,22434,6099,6233,30929,31117,7229,5639,646,308,40,52,15959,18044,2604,2654,4451,4420,10256,8695,829,429,392,417,19481,21584,5657,5737,1657,1692,635,539,25,28,32,37,351,393,122,121,492,574,980,958,52,40,101,123,740,850,442,496
050,15,003,Hawaii,Honolulu County,3,12,60574,29777,30797,7464,6274,472,230,87,62,15517,17735,2215,2301,4022,4195,10192,9188,637,359,453,440,18642,21029,4978,5235,28485,29470,6968,5829,445,216,50,43,15228,17418,2129,2221,3665,3743,9431,8415,588,324,371,354,18078,20357,4677,4856,1292,1327,496,445,27,14,37,19,289,317,86,80,357,452,761,773,49,35,82,86,564,672,301,379
050,15,003,Hawaii,Honolulu County,3,13,54454,26460,27994,7114,5983,336,180,58,53,14021,16620,1824,1928,3107,3230,9232,8307,429,271,329,341,16402,19123,3965,4150,25555,26998,6759,5632,319,169,38,34,13813,16381,1766,1868,2860,2914,8691,7713,402,248,271,274,16008,18644,3746,3885,905,996,355,351,17,11,20,19,208,239,58,60,247,316,541,594,27,23,58,67,394,479,219,265
050,15,003,Hawaii,Honolulu County,3,14,40417,19401,21016,5101,4253,164,100,42,30,10693,12796,1300,1411,2101,2426,6495,5924,234,164,171,216,12290,14652,2852,3184,18791,20295,4862,3972,162,88,26,15,10543,12613,1265,1363,1933,2244,6130,5504,223,143,139,180,12010,14330,2705,3022,610,721,239,281,2,12,16,15,150,183,35,48,168,182,365,420,11,21,32,36,280,322,147,162
050,15,003,Hawaii,Honolulu County,3,15,29210,13356,15854,3088,2920,101,54,18,22,7961,10324,860,1000,1328,1534,3961,3946,140,87,111,118,8963,11497,1844,2143,12940,15340,2923,2717,97,50,11,13,7835,10185,831,969,1243,1406,3732,3653,133,82,96,100,8769,11256,1763,2027,416,514,165,203,4,4,7,9,126,139,29,31,85,128,229,293,7,5,15,18,194,241,81,116
050,15,003,Hawaii,Honolulu County,3,16,25005,10615,14390,2317,2233,75,46,14,12,6749,10222,614,726,846,1151,2874,3011,93,78,59,68,7378,11089,1239,1576,10308,14032,2172,2079,70,40,6,9,6671,10110,588,707,801,1087,2698,2805,86,70,48,57,7265,10930,1186,1526,307,358,145,154,5,6,8,3,78,112,26,19,45,64,176,206,7,8,11,11,113,159,53,50
050,15,003,Hawaii,Honolulu County,3,17,22004,8697,13307,1692,1980,50,29,4,10,6041,9865,353,514,557,909,2053,2577,71,46,35,81,6460,10513,746,1179,8532,13017,1605,1868,49,27,3,6,6001,9772,347,497,527,847,1946,2423,70,41,33,64,6396,10378,721,1128,165,290,87,112,1,2,1,4,40,93,6,17,30,62,107,154,1,5,2,17,64,135,25,51
050,15,003,Hawaii,Honolulu County,3,18,22686,8446,14240,1567,2363,37,27,6,8,6177,10677,218,436,441,729,1861,2860,51,44,42,59,6495,11192,512,948,8281,14013,1491,2270,31,27,5,3,6127,10606,211,425,416,682,1765,2732,44,42,39,45,6424,11089,490,910,165,227,76,93,6,0,1,5,50,71,7,11,25,47,96,128,7,2,3,14,71,103,22,38
050,15,003,Hawaii,Honolulu County,4,0,967287,484764,482523,117036,93567,13508,8836,1666,1332,197574,227445,47838,46375,107142,104968,195438,170609,20567,15097,10798,10321,285343,313937,120773,118807,442356,442107,102639,81491,12290,7748,976,816,192037,221559,44732,43401,89682,87092,167896,145142,18021,12713,7547,7190,265402,293243,105245,103149,42408,40416,14397,12076,1218,1088,690,516,5537,5886,3106,2974,17460,17876,27542,25467,2546,2384,3251,3131,19941,20694,15528,15658
050,15,003,Hawaii,Honolulu County,4,1,63602,32722,30880,6383,6146,950,945,106,140,8403,7670,4031,3874,12849,12105,16256,15484,2136,2067,1275,1299,19318,17966,12923,12192,26823,25281,5044,4899,775,781,55,73,7762,7065,3536,3397,9651,9066,12485,11899,1638,1580,751,766,15963,14811,10041,9515,5899,5599,1339,1247,175,164,51,67,641,605,495,477,3198,3039,3771,3585,498,487,524,533,3355,3155,2882,2677
050,15,003,Hawaii,Honolulu County,4,2,58301,29969,28332,4675,4506,759,771,67,62,8818,8541,3964,3683,11686,10769,13466,12558,1804,1713,1038,991,18776,17751,11978,11104,25656,24340,3735,3666,625,640,40,48,8391,8152,3625,3367,9240,8467,10662,10009,1459,1374,661,635,16294,15398,9796,9074,4313,3992,940,840,134,131,27,14,427,389,339,316,2446,2302,2804,2549,345,339,377,356,2482,2353,2182,2030
050,15,003,Hawaii,Honolulu County,4,3,56214,28879,27335,3766,3574,639,663,79,62,9765,9228,3970,3585,10660,10223,11820,11225,1487,1513,971,920,18886,17903,11205,10512,25176,23906,3046,2861,557,577,56,32,9315,8869,3652,3282,8550,8285,9500,9047,1238,1270,642,627,16642,15910,9317,8785,3703,3429,720,713,82,86,23,30,450,359,318,303,2110,1938,2320,2178,249,243,329,293,2244,1993,1888,1727
050,15,003,Hawaii,Honolulu County,4,4,58283,30172,28111,4661,3897,790,596,104,74,10577,9854,3748,3736,10292,9954,12499,11497,1541,1312,970,957,19228,18149,10669,10457,26684,24720,3883,3153,713,540,72,49,10172,9460,3460,3458,8384,8060,10270,9308,1323,1107,666,656,17215,16183,9006,8830,3488,3391,778,744,77,56,32,25,405,394,288,278,1908,1894,2229,2189,218,205,304,301,2013,1966,1663,1627
050,15,003,Hawaii,Honolulu County,4,5,76114,42062,34052,14500,8728,1975,1054,263,144,11500,11192,4395,4007,9429,8927,21552,15340,2705,1675,1158,940,19092,18524,10536,10063,37379,30150,12301,7326,1795,922,165,98,11149,10766,4110,3748,7859,7290,18179,12711,2394,1421,805,652,17491,16728,9159,8624,4683,3902,2199,1402,180,132,98,46,351,426,285,259,1570,1637,3373,2629,311,254,353,288,1601,1796,1377,1439
050,15,003,Hawaii,Honolulu County,4,6,74286,39285,35001,13059,9829,1700,1059,243,147,11601,12141,4152,3798,8530,8027,19323,15714,2276,1534,999,820,18520,18853,9825,9275,34980,31177,11069,8343,1529,874,129,104,11188,11671,3893,3558,7172,6627,16321,13191,2004,1266,668,576,16994,17222,8637,8045,4305,3824,1990,1486,171,185,114,43,413,470,259,240,1358,1400,3002,2523,272,268,331,244,1526,1631,1188,1230
050,15,003,Hawaii,Honolulu County,4,7,65786,33738,32048,9883,7638,1396,901,149,116,11371,12836,3555,3403,7384,7154,15267,12864,1857,1281,797,742,17331,18694,8472,8362,30258,28857,8405,6451,1273,800,81,58,10972,12431,3313,3169,6214,5948,12916,10792,1654,1093,557,497,16003,17311,7432,7292,3480,3191,1478,1187,123,101,68,58,399,405,242,234,1170,1206,2351,2072,203,188,240,245,1328,1383,1040,1070
050,15,003,Hawaii,Honolulu County,4,8,60901,30987,29914,8048,5799,1227,721,138,93,12012,14302,3276,2971,6286,6028,12598,10177,1541,974,678,605,17121,19296,7480,7084,28303,27334,6951,4913,1142,649,78,61,11651,13862,3084,2796,5397,5053,10842,8573,1402,858,487,427,16043,18052,6693,6238,2684,2580,1097,886,85,72,60,32,361,440,192,175,889,975,1756,1604,139,116,191,178,1078,1244,787,846
050,15,003,Hawaii,Honolulu County,4,9,63552,32042,31510,7678,5495,1171,612,121,97,13743,16154,3146,2930,6183,6222,12066,10046,1474,846,625,606,18728,21198,7329,7245,29773,29293,6831,4788,1104,576,65,55,13338,15750,2973,2766,5462,5358,10684,8688,1369,765,456,446,17740,20084,6692,6491,2269,2217,847,707,67,36,56,42,405,404,173,164,721,864,1382,1358,105,81,169,160,988,1114,637,754
050,15,003,Hawaii,Honolulu County,4,10,65120,32970,32150,7757,5587,890,436,88,95,15313,17425,3129,2928,5793,5679,11772,9559,1101,608,553,564,19910,22001,7219,6986,30989,30166,6997,4989,850,401,48,51,14916,16983,2982,2792,5196,4950,10564,8434,1041,546,418,406,19040,20979,6672,6344,1981,1984,760,598,40,35,40,44,397,442,147,136,597,729,1208,1125,60,62,135,158,870,1022,547,642
050,15,003,Hawaii,Honolulu County,4,11,65010,32447,32563,7821,6017,709,376,69,93,16013,18178,2785,2806,5050,5093,11275,9561,916,511,494,539,20003,22271,6233,6336,30774,30794,7200,5456,683,340,40,57,15650,17765,2656,2674,4545,4502,10292,8570,868,468,398,417,19241,21381,5774,5811,1673,1769,621,561,26,36,29,36,363,413,129,132,505,591,983,991,48,43,96,122,762,890,459,525
050,15,003,Hawaii,Honolulu County,4,12,61286,30170,31116,7344,6161,472,245,97,59,15846,17950,2275,2389,4136,4312,10161,9153,632,376,464,444,19074,21354,5131,5385,28839,29789,6831,5720,449,231,56,39,15562,17639,2185,2310,3756,3850,9367,8381,592,347,375,364,18495,20678,4806,5000,1331,1327,513,441,23,14,41,20,284,311,90,79,380,462,794,772,40,29,89,80,579,676,325,385
050,15,003,Hawaii,Honolulu County,4,13,55750,27053,28697,7271,6135,379,182,59,71,14215,16977,1866,1953,3263,3379,9488,8574,477,283,341,364,16739,19604,4106,4270,26093,27612,6895,5750,360,169,38,46,13986,16726,1811,1892,3003,3029,8911,7924,448,255,281,287,16314,19085,3885,3979,960,1085,376,385,19,13,21,25,229,251,55,61,260,350,577,650,29,28,60,77,425,519,221,291
050,15,003,Hawaii,Honolulu County,4,14,42282,20341,21941,5324,4386,176,108,39,30,11193,13328,1377,1532,2232,2557,6810,6150,253,159,173,222,12887,15300,3027,3405,19717,21219,5067,4102,172,94,24,15,11048,13149,1338,1485,2068,2374,6427,5728,239,139,145,184,12617,14974,2875,3243,624,722,257,284,4,14,15,15,145,179,39,47,164,183,383,422,14,20,28,38,270,326,152,162
050,15,003,Hawaii,Honolulu County,4,15,30115,13851,16264,3228,3099,108,58,18,19,8163,10434,915,1016,1419,1638,4157,4193,154,77,120,121,9237,11704,1978,2255,13424,15708,3059,2881,105,55,13,11,8038,10289,895,981,1314,1491,3914,3867,150,73,109,100,9024,11443,1885,2124,427,556,169,218,3,3,5,8,125,145,20,35,105,147,243,326,4,4,11,21,213,261,93,131
050,15,003,Hawaii,Honolulu County,4,16,24650,10569,14081,2347,2193,72,46,14,13,6612,9919,622,748,902,1162,2944,2976,89,70,63,61,7290,10795,1288,1608,10263,13746,2204,2041,68,39,6,10,6527,9821,596,731,862,1104,2772,2776,84,61,52,50,7175,10656,1238,1562,306,335,143,152,4,7,8,3,85,98,26,17,40,58,172,200,5,9,11,11,115,139,50,46
